"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","wheelchair_accessible","bikes_allowed"
"11_209","20209040015011","20209040015011","Aviacion-Masias-Universitaria-San Marcos","1","11_209040","0",""
"7_151","20151201002007","20151201002007","Mercado - sn","0","7_151201","0",""
"5_406","20040611007005","20040611007005","EN TRANSITO","1","5_40611","0",""
"5_412","20041227005005","20041227005005","EN TRANSITO","1","5_41227","0",""
"13_3705","20037014002013","20037014002013","EN TRANSITO","0","13_37014","0",""
"11_201","20201062007011","20201062007011","Jockey-Molina-Ceres","0","11_201062","0",""
"4_371","20071901030004","20071901030004","EN TRANSITO","0","4_71901","0",""
"11_204","20204039004011","20204039004011","La Marina-Aviacion-Musa-Manchay","0","11_204039","0",""
"4_336","20009076001004","20009076001004","EN TRANSITO","1","4_9076","0",""
"11_206","20206005002011","20206005002011","Aviacion-Masias-Universitaria-San Marcos","1","11_206005","0",""
"7_451","20451170002007","20451170002007","Ovalo la Perla EO","1","7_451170","0",""
"4_301","20005099003004","20005099003004","EN TRANSITO","1","4_5099","0",""
"13_3705","20037018004013","20037018004013","EN TRANSITO","0","13_37018","0",""
"11_204","20204032004011","20204032004011","La Marina-Aviacion-Musa-Manchay","0","11_204032","0",""
"5_412","20041216001005","20041216001005","EN TRANSITO","1","5_41216","0",""
"11_206","20206048010011","20206048010011","Aviacion-Masias-Universitaria-San Marcos","1","11_206048","0",""
"13_3705","20037052004013","20037052004013","EN TRANSITO","0","13_37052","0",""
"4_370","20070502003004","20070502003004","EN TRANSITO","1","4_70502","0",""
"9_355","20000881057009","20000881057009","EN TRANSITO","0","9_881","0",""
"5_412","20041204012005","20041204012005","EN TRANSITO","0","5_41204","0",""
"4_301","20001130004004","20001130004004","EN TRANSITO","0","4_1130","0",""
"4_301","20005105004004","20005105004004","EN TRANSITO","0","4_5105","0",""
"13_3705","20037012002013","20037012002013","EN TRANSITO","1","13_37012","0",""
"4_303","20001188002004","20001188002004","EN TRANSITO","0","4_1188","0",""
"7_451","20451253002007","20451253002007","Ovalo Santa Rosa Z-OE","0","7_451253","0",""
"5_405","20040513010005","20040513010005","EN TRANSITO","0","5_40513","0",""
"4_303","20001037003004","20001037003004","EN TRANSITO","1","4_1037","0",""
"4_301","20005093001004","20005093001004","EN TRANSITO","1","4_5093","0",""
"11_204","20204040009011","20204040009011","Aviacion-Masias-Marina-Faucett","1","11_204040","0",""
"4_336","20001010003004","20001010003004","EN TRANSITO","1","4_1010","0",""
"7_151","20151077002007","20151077002007","Mercado - sn","0","7_151077","0",""
"5_406","20040615009005","20040615009005","EN TRANSITO","1","5_40615","0",""
"7_151","20151100002007","20151100002007","Av. Santa Rosa NS","1","7_151100","0",""
"4_371","20071902064004","20071902064004","EN TRANSITO","0","4_71902","0",""
"15_123","20123070002015","20123070002015","La Granja Villa NS","1","15_123070","0",""
"11_204","20204021008011","20204021008011","La Marina-Aviacion-Musa-Manchay","0","11_204021","0",""
"15_123","20123112002015","20123112002015","Peycar SN","0","15_123112","0",""
"9_355","20000884030009","20000884030009","EN TRANSITO","1","9_884","0",""
"9_355","20000885087009","20000885087009","EN TRANSITO","0","9_885","0",""
"9_355","20000885054009","20000885054009","EN TRANSITO","1","9_885","0",""
"7_451","20451219002007","20451219002007","Ovalo la Perla EO","1","7_451219","0",""
"5_412","20041233010005","20041233010005","EN TRANSITO","0","5_41233","0",""
"9_355","20000882043009","20000882043009","EN TRANSITO","0","9_882","0",""
"7_940","20940184002007","20940184002007","Paradero 41 - SN","0","7_940184","0",""
"9_355","20000882010009","20000882010009","EN TRANSITO","1","9_882","0",""
"7_451","20451288002007","20451288002007","Ovalo Santa Rosa Z-OE","0","7_451288","0",""
"4_357","20001120007004","20001120007004","EN TRANSITO","1","4_1120","0",""
"7_940","20940176002007","20940176002007","Paradero 41 - SN","0","7_940176","0",""
"4_370","20070501017004","20070501017004","EN TRANSITO","1","4_70501","0",""
"15_123","20123213002015","20123213002015","Peycar SN","0","15_123213","0",""
"4_370","20070503004004","20070503004004","EN TRANSITO","0","4_70503","0",""
"7_151","20151178002007","20151178002007","Mercado - sn","0","7_151178","0",""
"7_151","20151109002007","20151109002007","Av. Santa Rosa NS","1","7_151109","0",""
"15_123","20123288002015","20123288002015","Peycar SN","0","15_123288","0",""
"7_940","20940183002007","20940183002007","Ovalo Santa Rosa - OE","1","7_940183","0",""
"5_412","20041210006005","20041210006005","EN TRANSITO","0","5_41210","0",""
"4_357","20001033007004","20001033007004","EN TRANSITO","1","4_1033","0",""
"11_204","20204054002011","20204054002011","Aviacion-Masias-Marina-Faucett","1","11_204054","0",""
"11_204","20204029013011","20204029013011","La Marina-Aviacion-Musa-Manchay","0","11_204029","0",""
"5_412","20041221003005","20041221003005","EN TRANSITO","1","5_41221","0",""
"13_3705","20037070005013","20037070005013","EN TRANSITO","1","13_37070","0",""
"11_201","20201068004011","20201068004011","Jockey-Molina-Ceres","0","11_201068","0",""
"11_206","20206050008011","20206050008011","Jockey-Corregidor-Rio Amarillo","0","11_206050","0",""
"4_303","20005066003004","20005066003004","EN TRANSITO","1","4_5066","0",""
"4_305","20001162005004","20001162005004","EN TRANSITO","1","4_1162","0",""
"11_206","20206010013011","20206010013011","Jockey-Corregidor-Rio Amarillo","0","11_206010","0",""
"4_336","20001119002004","20001119002004","EN TRANSITO","0","4_1119","0",""
"15_123","20123106002015","20123106002015","La Granja Villa NS","1","15_123106","0",""
"7_940","20940001002007","20940001002007","Ovalo Santa Rosa - OE","1","7_940001","0",""
"13_3705","20037037006013","20037037006013","EN TRANSITO","1","13_37037","0",""
"4_301","20001077005004","20001077005004","EN TRANSITO","1","4_1077","0",""
"5_5409","20540901003005","20540901003005","EN TRANSITO","1","5_540901","0",""
"11_204","20204010004011","20204010004011","La Marina-Aviacion-Musa-Manchay","0","11_204010","0",""
"4_371","20071901020004","20071901020004","EN TRANSITO","0","4_71901","0",""
"4_301","20005013001004","20005013001004","EN TRANSITO","1","4_5013","0",""
"4_3011","20005055006004","20005055006004","EN TRANSITO","0","4_5055","0",""
"7_151","20151009002007","20151009002007","Av. Santa Rosa NS","1","7_151009","0",""
"5_405","20040512010005","20040512010005","EN TRANSITO","0","5_40512","0",""
"13_3705","20037033002013","20037033002013","EN TRANSITO","0","13_37033","0",""
"5_405","20040502002005","20040502002005","EN TRANSITO","0","5_40502","0",""
"13_3705","20037027002013","20037027002013","EN TRANSITO","0","13_37027","0",""
"9_355","20000882067009","20000882067009","EN TRANSITO","0","9_882","0",""
"4_370","20070502020004","20070502020004","EN TRANSITO","0","4_70502","0",""
"4_301","20009007001004","20009007001004","EN TRANSITO","1","4_9007","0",""
"7_940","20940177002007","20940177002007","Ovalo Santa Rosa - OE","1","7_940177","0",""
"11_204","20204053009011","20204053009011","La Marina-Aviacion-Musa-Manchay","0","11_204053","0",""
"4_301","20009013001004","20009013001004","EN TRANSITO","1","4_9013","0",""
"11_206","20206026012011","20206026012011","Jockey-Corregidor-Rio Amarillo","0","11_206026","0",""
"11_204","20204060002011","20204060002011","Aviacion-Masias-Marina-Faucett","1","11_204060","0",""
"5_404","20040419005005","20040419005005","EN TRANSITO","1","5_40419","0",""
"11_206","20206018002011","20206018002011","Jockey-Corregidor-Rio Amarillo","0","11_206018","0",""
"5_404","20040452004005","20040452004005","EN TRANSITO","0","5_40452","0",""
"11_201","20201015002011","20201015002011","Aviacion-Masias-Marina-Ov La Perla","1","11_201015","0",""
"11_201","20201074004011","20201074004011","Aviacion-Masias-Marina-Ov La Perla","1","11_201074","0",""
"4_305","20001129006004","20001129006004","EN TRANSITO","0","4_1129","0",""
"7_151","20151197002007","20151197002007","Mercado - sn","0","7_151197","0",""
"4_303","20001113007004","20001113007004","EN TRANSITO","1","4_1113","0",""
"4_305","20001031001004","20001031001004","EN TRANSITO","1","4_1031","0",""
"4_371","20071903030004","20071903030004","EN TRANSITO","0","4_71903","0",""
"4_357","20001090003004","20001090003004","EN TRANSITO","1","4_1090","0",""
"7_940","20940178002007","20940178002007","Paradero 41 - SN","0","7_940178","0",""
"4_307","20001173002004","20001173002004","EN TRANSITO","0","4_1173","0",""
"11_206","20206027012011","20206027012011","Jockey-Corregidor-Rio Amarillo","0","11_206027","0",""
"5_412","20041216008005","20041216008005","EN TRANSITO","0","5_41216","0",""
"5_404","20040406005005","20040406005005","EN TRANSITO","1","5_40406","0",""
"11_204","20204003006011","20204003006011","Aviacion-Masias-Marina-Faucett","1","11_204003","0",""
"5_405","20040511010005","20040511010005","EN TRANSITO","0","5_40511","0",""
"11_201","20201014002011","20201014002011","Aviacion-Masias-Marina-Ov La Perla","1","11_201014","0",""
"5_406","20040617009005","20040617009005","EN TRANSITO","1","5_40617","0",""
"11_204","20204016006011","20204016006011","La Marina-Aviacion-Musa-Manchay","0","11_204016","0",""
"13_3705","20037028002013","20037028002013","EN TRANSITO","1","13_37028","0",""
"4_303","20009066003004","20009066003004","EN TRANSITO","1","4_9066","0",""
"13_3705","20037094002013","20037094002013","EN TRANSITO","0","13_37094","0",""
"4_301","20009093002004","20009093002004","EN TRANSITO","0","4_9093","0",""
"11_206","20206011013011","20206011013011","Aviacion-Masias-Universitaria-San Marcos","1","11_206011","0",""
"4_301","20001186002004","20001186002004","EN TRANSITO","0","4_1186","0",""
"5_404","20040403006005","20040403006005","EN TRANSITO","0","5_40403","0",""
"11_201","20201007004011","20201007004011","Aviacion-Masias-Marina-Ov La Perla","1","11_201007","0",""
"11_206","20206019002011","20206019002011","Aviacion-Masias-Universitaria-San Marcos","1","11_206019","0",""
"11_204","20204028013011","20204028013011","Aviacion-Masias-Marina-Faucett","1","11_204028","0",""
"11_204","20204011004011","20204011004011","Aviacion-Masias-Marina-Faucett","1","11_204011","0",""
"5_412","20041202008005","20041202008005","EN TRANSITO","0","5_41202","0",""
"11_204","20204046004011","20204046004011","Aviacion-Masias-Marina-Faucett","1","11_204046","0",""
"11_204","20204023011011","20204023011011","La Marina-Aviacion-Musa-Manchay","0","11_204023","0",""
"15_123","20123227002015","20123227002015","Peycar SN","0","15_123227","0",""
"4_371","20071501074004","20071501074004","EN TRANSITO","0","4_71501","0",""
"11_201","20201067004011","20201067004011","Jockey-Molina-Ceres","0","11_201067","0",""
"11_201","20201087004011","20201087004011","Jockey-Molina-Ceres","0","11_201087","0",""
"7_940","20940263002007","20940263002007","Ovalo Santa Rosa - OE","1","7_940263","0",""
"11_201","20201021002011","20201021002011","Jockey-Molina-Ceres","0","11_201021","0",""
"5_404","20040449003005","20040449003005","EN TRANSITO","1","5_40449","0",""
"7_940","20940097002007","20940097002007","Ovalo Santa Rosa - OE","1","7_940097","0",""
"11_206","20206016015011","20206016015011","Jockey-Corregidor-Rio Amarillo","0","11_206016","0",""
"9_355","20000885013009","20000885013009","EN TRANSITO","0","9_885","0",""
"5_404","20040438006005","20040438006005","EN TRANSITO","0","5_40438","0",""
"9_355","20000884003009","20000884003009","EN TRANSITO","0","9_884","0",""
"5_404","20040414003005","20040414003005","EN TRANSITO","1","5_40414","0",""
"5_404","20040420003005","20040420003005","EN TRANSITO","1","5_40420","0",""
"4_357","20001074006004","20001074006004","EN TRANSITO","0","4_1074","0",""
"4_301","20001166002004","20001166002004","EN TRANSITO","0","4_1166","0",""
"13_3705","20037023005013","20037023005013","EN TRANSITO","0","13_37023","0",""
"4_357","20001163005004","20001163005004","EN TRANSITO","1","4_1163","0",""
"7_451","20451205002007","20451205002007","Ovalo Santa Rosa Z-OE","0","7_451205","0",""
"4_357","20001137004004","20001137004004","EN TRANSITO","0","4_1137","0",""
"4_371","20071502074004","20071502074004","EN TRANSITO","0","4_71502","0",""
"7_451","20451064002007","20451064002007","Ovalo la Perla EO","1","7_451064","0",""
"4_305","20001084003004","20001084003004","EN TRANSITO","1","4_1084","0",""
"4_357","20001156005004","20001156005004","EN TRANSITO","1","4_1156","0",""
"4_371","20071901037004","20071901037004","EN TRANSITO","1","4_71901","0",""
"5_405","20040509009005","20040509009005","EN TRANSITO","1","5_40509","0",""
"4_336","20001167002004","20001167002004","EN TRANSITO","0","4_1167","0",""
"7_451","20451003002007","20451003002007","Ovalo la Perla EO","1","7_451003","0",""
"11_209","20209006017011","20209006017011","San Marcos-Aviacion-Tagore","0","11_209006","0",""
"4_371","20071902037004","20071902037004","EN TRANSITO","1","4_71902","0",""
"9_355","20000881050009","20000881050009","EN TRANSITO","1","9_881","0",""
"5_404","20040413003005","20040413003005","EN TRANSITO","1","5_40413","0",""
"11_204","20204054009011","20204054009011","La Marina-Aviacion-Musa-Manchay","0","11_204054","0",""
"7_451","20451099002007","20451099002007","Ovalo la Perla EO","1","7_451099","0",""
"11_201","20201020002011","20201020002011","Aviacion-Masias-Marina-Ov La Perla","1","11_201020","0",""
"11_201","20201081002011","20201081002011","Aviacion-Masias-Marina-Ov La Perla","1","11_201081","0",""
"11_201","20201057007011","20201057007011","Aviacion-Masias-Marina-Ov La Perla","1","11_201057","0",""
"5_412","20041234003005","20041234003005","EN TRANSITO","1","5_41234","0",""
"15_123","20123287002015","20123287002015","Peycar SN","0","15_123287","0",""
"13_3705","20037034002013","20037034002013","EN TRANSITO","0","13_37034","0",""
"9_355","20000883003009","20000883003009","EN TRANSITO","0","9_883","0",""
"9_355","20000881016009","20000881016009","EN TRANSITO","1","9_881","0",""
"9_355","20000881084009","20000881084009","EN TRANSITO","1","9_881","0",""
"15_123","20123226002015","20123226002015","La Granja Villa NS","1","15_123226","0",""
"7_451","20451070002007","20451070002007","Ovalo la Perla EO","1","7_451070","0",""
"11_209","20209007017011","20209007017011","Aviacion-Masias-Universitaria-San Marcos","1","11_209007","0",""
"4_371","20071902030004","20071902030004","EN TRANSITO","0","4_71902","0",""
"11_206","20206035010011","20206035010011","Aviacion-Masias-Universitaria-San Marcos","1","11_206035","0",""
"4_336","20001032001004","20001032001004","EN TRANSITO","1","4_1032","0",""
"11_201","20201081009011","20201081009011","Jockey-Molina-Ceres","0","11_201081","0",""
"5_404","20040404006005","20040404006005","EN TRANSITO","0","5_40404","0",""
"4_357","20001047007004","20001047007004","EN TRANSITO","1","4_1047","0",""
"9_355","20000882060009","20000882060009","EN TRANSITO","1","9_882","0",""
"4_336","20001080006004","20001080006004","EN TRANSITO","0","4_1080","0",""
"5_412","20041235003005","20041235003005","EN TRANSITO","1","5_41235","0",""
"4_371","20071901054004","20071901054004","EN TRANSITO","0","4_71901","0",""
"11_201","20201004011011","20201004011011","Jockey-Molina-Ceres","0","11_201004","0",""
"7_940","20940197002007","20940197002007","Paradero 41 - SN","0","7_940197","0",""
"7_151","20151101002007","20151101002007","Mercado - sn","0","7_151101","0",""
"11_201","20201006004011","20201006004011","Jockey-Molina-Ceres","0","11_201006","0",""
"4_301","20001115006004","20001115006004","EN TRANSITO","0","4_1115","0",""
"13_3705","20037013002013","20037013002013","EN TRANSITO","0","13_37013","0",""
"11_204","20204017006011","20204017006011","Aviacion-Masias-Marina-Faucett","1","11_204017","0",""
"5_405","20040516002005","20040516002005","EN TRANSITO","0","5_40516","0",""
"7_151","20151177002007","20151177002007","Av. Santa Rosa NS","1","7_151177","0",""
"11_201","20201082002011","20201082002011","Aviacion-Masias-Marina-Ov La Perla","1","11_201082","0",""
"11_206","20206004008011","20206004008011","Aviacion-Masias-Universitaria-San Marcos","1","11_206004","0",""
"7_451","20451287002007","20451287002007","Ovalo Santa Rosa Z-OE","0","7_451287","0",""
"5_406","20040617002005","20040617002005","EN TRANSITO","0","5_40617","0",""
"15_123","20123091002015","20123091002015","Peycar SN","0","15_123091","0",""
"4_301","20005008007004","20005008007004","EN TRANSITO","1","4_5008","0",""
"7_151","20151183002007","20151183002007","Av. Santa Rosa NS","1","7_151183","0",""
"4_305","20001109006004","20001109006004","EN TRANSITO","0","4_1109","0",""
"7_940","20940009002007","20940009002007","Ovalo Santa Rosa - OE","1","7_940009","0",""
"7_940","20940015002007","20940015002007","Paradero 41 - SN","0","7_940015","0",""
"4_370","20070501010004","20070501010004","EN TRANSITO","0","4_70501","0",""
"4_301","20001070003004","20001070003004","EN TRANSITO","1","4_1070","0",""
"13_3705","20037056007013","20037056007013","EN TRANSITO","0","13_37056","0",""
"4_305","20001052008004","20001052008004","EN TRANSITO","0","4_1052","0",""
"4_336","20001119009004","20001119009004","EN TRANSITO","1","4_1119","0",""
"11_204","20204002006011","20204002006011","Aviacion-Masias-Marina-Faucett","1","11_204002","0",""
"13_3705","20037019004013","20037019004013","EN TRANSITO","0","13_37019","0",""
"11_201","20201088004011","20201088004011","Jockey-Molina-Ceres","0","11_201088","0",""
"4_370","20070503020004","20070503020004","EN TRANSITO","0","4_70503","0",""
"11_206","20206004002011","20206004002011","Jockey-Corregidor-Rio Amarillo","0","11_206004","0",""
"7_151","20151162002007","20151162002007","Av. Santa Rosa NS","1","7_151162","0",""
"11_206","20206002015011","20206002015011","Jockey-Corregidor-Rio Amarillo","0","11_206002","0",""
"5_5409","20540909003005","20540909003005","EN TRANSITO","1","5_540909","0",""
"4_305","20001031008004","20001031008004","EN TRANSITO","0","4_1031","0",""
"4_336","20001171003004","20001171003004","EN TRANSITO","1","4_1171","0",""
"4_303","20001187002004","20001187002004","EN TRANSITO","0","4_1187","0",""
"11_204","20204037011011","20204037011011","La Marina-Aviacion-Musa-Manchay","0","11_204037","0",""
"4_370","20070904010004","20070904010004","EN TRANSITO","0","4_70904","0",""
"4_303","20009085004004","20009085004004","EN TRANSITO","0","4_9085","0",""
"11_206","20206018009011","20206018009011","Aviacion-Masias-Universitaria-San Marcos","1","11_206018","0",""
"4_370","20070507007004","20070507007004","EN TRANSITO","1","4_70507","0",""
"13_3705","20037009001013","20037009001013","EN TRANSITO","0","13_37009","0",""
"5_406","20040604012005","20040604012005","EN TRANSITO","0","5_40604","0",""
"13_3705","20037066004013","20037066004013","EN TRANSITO","1","13_37066","0",""
"11_209","20209035015011","20209035015011","Aviacion-Masias-Universitaria-San Marcos","1","11_209035","0",""
"5_412","20041206005005","20041206005005","EN TRANSITO","1","5_41206","0",""
"5_412","20041202001005","20041202001005","EN TRANSITO","1","5_41202","0",""
"5_404","20040442008005","20040442008005","EN TRANSITO","0","5_40442","0",""
"4_305","20001009005004","20001009005004","EN TRANSITO","1","4_1009","0",""
"5_5409","20540905006005","20540905006005","EN TRANSITO","0","5_540905","0",""
"9_355","20000883020009","20000883020009","EN TRANSITO","1","9_883","0",""
"15_123","20123105002015","20123105002015","Peycar SN","0","15_123105","0",""
"4_357","20001172002004","20001172002004","EN TRANSITO","0","4_1172","0",""
"4_301","20001003003004","20001003003004","EN TRANSITO","1","4_1003","0",""
"7_151","20151116002007","20151116002007","Av. Santa Rosa NS","1","7_151116","0",""
"5_406","20040602002005","20040602002005","EN TRANSITO","0","5_40602","0",""
"5_405","20040506005005","20040506005005","EN TRANSITO","1","5_40506","0",""
"13_3705","20037041007013","20037041007013","EN TRANSITO","0","13_37041","0",""
"5_412","20041220003005","20041220003005","EN TRANSITO","1","5_41220","0",""
"4_371","20071502057004","20071502057004","EN TRANSITO","1","4_71502","0",""
"5_404","20040428003005","20040428003005","EN TRANSITO","1","5_40428","0",""
"7_940","20940116002007","20940116002007","Paradero 41 - SN","0","7_940116","0",""
"4_305","20001038003004","20001038003004","EN TRANSITO","1","4_1038","0",""
"4_371","20071503033004","20071503033004","EN TRANSITO","1","4_71503","0",""
"7_151","20151015002007","20151015002007","Av. Santa Rosa NS","1","7_151015","0",""
"11_201","20201049009011","20201049009011","Jockey-Molina-Ceres","0","11_201049","0",""
"11_201","20201035002011","20201035002011","Aviacion-Masias-Marina-Ov La Perla","1","11_201035","0",""
"5_412","20041232010005","20041232010005","EN TRANSITO","0","5_41232","0",""
"5_406","20040616009005","20040616009005","EN TRANSITO","1","5_40616","0",""
"11_201","20201073004011","20201073004011","Jockey-Molina-Ceres","0","11_201073","0",""
"13_3705","20037080002013","20037080002013","EN TRANSITO","0","13_37080","0",""
"11_204","20204014013011","20204014013011","La Marina-Aviacion-Musa-Manchay","0","11_204014","0",""
"13_3705","20037048002013","20037048002013","EN TRANSITO","0","13_37048","0",""
"7_451","20451050002007","20451050002007","Ovalo la Perla EO","1","7_451050","0",""
"9_355","20000885030009","20000885030009","EN TRANSITO","1","9_885","0",""
"4_371","20071903064004","20071903064004","EN TRANSITO","0","4_71903","0",""
"4_301","20001123004004","20001123004004","EN TRANSITO","0","4_1123","0",""
"4_336","20001027007004","20001027007004","EN TRANSITO","1","4_1027","0",""
"5_404","20040405005005","20040405005005","EN TRANSITO","1","5_40405","0",""
"5_404","20040424006005","20040424006005","EN TRANSITO","0","5_40424","0",""
"4_336","20001060006004","20001060006004","EN TRANSITO","0","4_1060","0",""
"13_3705","20037029001013","20037029001013","EN TRANSITO","1","13_37029","0",""
"4_301","20001019002004","20001019002004","EN TRANSITO","0","4_1019","0",""
"4_371","20071501023004","20071501023004","EN TRANSITO","1","4_71501","0",""
"5_404","20040434003005","20040434003005","EN TRANSITO","1","5_40434","0",""
"4_371","20071503010004","20071503010004","EN TRANSITO","0","4_71503","0",""
"5_412","20041226005005","20041226005005","EN TRANSITO","1","5_41226","0",""
"11_201","20201078007011","20201078007011","Aviacion-Masias-Marina-Ov La Perla","1","11_201078","0",""
"4_301","20001041005004","20001041005004","EN TRANSITO","1","4_1041","0",""
"5_406","20040610007005","20040610007005","EN TRANSITO","1","5_40610","0",""
"11_204","20204043011011","20204043011011","Aviacion-Masias-Marina-Faucett","1","11_204043","0",""
"15_123","20123273002015","20123273002015","Peycar SN","0","15_123273","0",""
"4_301","20009008001004","20009008001004","EN TRANSITO","1","4_9008","0",""
"11_201","20201043007011","20201043007011","Aviacion-Masias-Marina-Ov La Perla","1","11_201043","0",""
"11_206","20206020010011","20206020010011","Aviacion-Masias-Universitaria-San Marcos","1","11_206020","0",""
"13_3705","20037086004013","20037086004013","EN TRANSITO","0","13_37086","0",""
"7_451","20451085002007","20451085002007","Ovalo la Perla EO","1","7_451085","0",""
"4_303","20009100001004","20009100001004","EN TRANSITO","1","4_9100","0",""
"9_355","20000881033009","20000881033009","EN TRANSITO","0","9_881","0",""
"7_940","20940318002007","20940318002007","Paradero 41 - SN","0","7_940318","0",""
"4_370","20070504014004","20070504014004","EN TRANSITO","0","4_70504","0",""
"4_357","20001142005004","20001142005004","EN TRANSITO","1","4_1142","0",""
"4_303","20001158004004","20001158004004","EN TRANSITO","0","4_1158","0",""
"11_204","20204031004011","20204031004011","La Marina-Aviacion-Musa-Manchay","0","11_204031","0",""
"4_336","20001046001004","20001046001004","EN TRANSITO","1","4_1046","0",""
"4_371","20071901065004","20071901065004","EN TRANSITO","1","4_71901","0",""
"4_3011","20005034001004","20005034001004","EN TRANSITO","1","4_5034","0",""
"5_405","20040503006005","20040503006005","EN TRANSITO","0","5_40503","0",""
"4_301","20001131001004","20001131001004","EN TRANSITO","1","4_1131","0",""
"5_405","20040507005005","20040507005005","EN TRANSITO","1","5_40507","0",""
"4_303","20009100008004","20009100008004","EN TRANSITO","0","4_9100","0",""
"13_3705","20037013005013","20037013005013","EN TRANSITO","1","13_37013","0",""
"15_123","20123071002015","20123071002015","Peycar SN","0","15_123071","0",""
"4_370","20070904017004","20070904017004","EN TRANSITO","1","4_70904","0",""
"4_336","20001068005004","20001068005004","EN TRANSITO","1","4_1068","0",""
"9_355","20000881102009","20000881102009","EN TRANSITO","1","9_881","0",""
"7_451","20451273002007","20451273002007","Ovalo Santa Rosa Z-OE","0","7_451273","0",""
"11_209","20209024011011","20209024011011","Aviacion-Masias-Universitaria-San Marcos","1","11_209024","0",""
"4_357","20001016006004","20001016006004","EN TRANSITO","0","4_1016","0",""
"11_206","20206009011011","20206009011011","Jockey-Corregidor-Rio Amarillo","0","11_206009","0",""
"7_151","20151103002007","20151103002007","Av. Santa Rosa NS","1","7_151103","0",""
"5_5409","20540906006005","20540906006005","EN TRANSITO","0","5_540906","0",""
"9_355","20000881095009","20000881095009","EN TRANSITO","0","9_881","0",""
"11_209","20209014017011","20209014017011","San Marcos-Aviacion-Tagore","0","11_209014","0",""
"5_404","20040418006005","20040418006005","EN TRANSITO","0","5_40418","0",""
"7_451","20451188002007","20451188002007","Ovalo la Perla EO","1","7_451188","0",""
"7_940","20940004002007","20940004002007","Ovalo Santa Rosa - OE","1","7_940004","0",""
"4_371","20071501061004","20071501061004","EN TRANSITO","1","4_71501","0",""
"11_209","20209035004011","20209035004011","San Marcos-Aviacion-Tagore","0","11_209035","0",""
"13_3705","20037065004013","20037065004013","EN TRANSITO","0","13_37065","0",""
"15_123","20123115002015","20123115002015","La Granja Villa NS","1","15_123115","0",""
"5_404","20040411006005","20040411006005","EN TRANSITO","0","5_40411","0",""
"11_206","20206027016011","20206027016011","Jockey-Corregidor-Rio Amarillo","0","11_206027","0",""
"7_940","20940205002007","20940205002007","Ovalo Santa Rosa - OE","1","7_940205","0",""
"9_355","20000882027009","20000882027009","EN TRANSITO","0","9_882","0",""
"4_305","20001088006004","20001088006004","EN TRANSITO","0","4_1088","0",""
"7_940","20940199002007","20940199002007","Paradero 41 - SN","0","7_940199","0",""
"11_206","20206014009011","20206014009011","Jockey-Corregidor-Rio Amarillo","0","11_206014","0",""
"4_371","20071901017004","20071901017004","EN TRANSITO","1","4_71901","0",""
"4_305","20001014003004","20001014003004","EN TRANSITO","1","4_1014","0",""
"15_123","20123272002015","20123272002015","La Granja Villa NS","1","15_123272","0",""
"4_307","20001173006004","20001173006004","EN TRANSITO","0","4_1173","0",""
"5_5409","20540904003005","20540904003005","EN TRANSITO","1","5_540904","0",""
"13_3705","20037089004013","20037089004013","EN TRANSITO","0","13_37089","0",""
"7_940","20940284002007","20940284002007","Ovalo Santa Rosa - OE","1","7_940284","0",""
"11_201","20201047013011","20201047013011","Jockey-Molina-Ceres","0","11_201047","0",""
"4_371","20071501013004","20071501013004","EN TRANSITO","1","4_71501","0",""
"11_204","20204061009011","20204061009011","La Marina-Aviacion-Musa-Manchay","0","11_204061","0",""
"4_370","20070902014004","20070902014004","EN TRANSITO","0","4_70902","0",""
"11_201","20201052004011","20201052004011","Jockey-Molina-Ceres","0","11_201052","0",""
"7_151","20151175002007","20151175002007","Av. Santa Rosa NS","1","7_151175","0",""
"11_206","20206012006011","20206012006011","Aviacion-Masias-Universitaria-San Marcos","1","11_206012","0",""
"11_204","20204032011011","20204032011011","Aviacion-Masias-Marina-Faucett","1","11_204032","0",""
"4_301","20001012007004","20001012007004","EN TRANSITO","1","4_1012","0",""
"11_201","20201009008011","20201009008011","Jockey-Molina-Ceres","0","11_201009","0",""
"11_206","20206005012011","20206005012011","Jockey-Corregidor-Rio Amarillo","0","11_206005","0",""
"15_123","20123095002015","20123095002015","Peycar SN","0","15_123095","0",""
"7_151","20151018002007","20151018002007","Av. Santa Rosa NS","1","7_151018","0",""
"4_370","20070502010004","20070502010004","EN TRANSITO","0","4_70502","0",""
"4_305","20009072004004","20009072004004","EN TRANSITO","0","4_9072","0",""
"7_451","20451079002007","20451079002007","Ovalo la Perla EO","1","7_451079","0",""
"7_940","20940376002007","20940376002007","Ovalo Santa Rosa - OE","1","7_940376","0",""
"4_357","20001153005004","20001153005004","EN TRANSITO","1","4_1153","0",""
"11_204","20204007013011","20204007013011","Aviacion-Masias-Marina-Faucett","1","11_204007","0",""
"4_336","20001108006004","20001108006004","EN TRANSITO","0","4_1108","0",""
"11_204","20204051002011","20204051002011","Aviacion-Masias-Marina-Faucett","1","11_204051","0",""
"4_371","20071903013004","20071903013004","EN TRANSITO","1","4_71903","0",""
"4_3011","20005076006004","20005076006004","EN TRANSITO","0","4_5076","0",""
"5_404","20040443004005","20040443004005","EN TRANSITO","0","5_40443","0",""
"4_301","20001151002004","20001151002004","EN TRANSITO","0","4_1151","0",""
